timestamp,pod,container,app,cpu_cores,memory_mib
2026-09-21T23:30:30.453Z,gateway-856744bb66-hzcvr,gateway,gateway,0.036349419,496.257812
2026-09-21T23:30:30.453Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002281175,13.835938
2026-09-21T23:30:30.453Z,k6-c4-exploratory-002-mtvvr,k6,,0.058076703,51.632812
2026-09-21T23:30:30.453Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002402129,15.984375
2026-09-21T23:30:30.453Z,postgres-676cc4986c-65g8j,postgres,,0.137009801,54.722656
2026-09-21T23:30:30.453Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000795058,21.441406
2026-09-21T23:30:30.453Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.623359463,183.167969
2026-09-21T23:30:30.453Z,worker-5b55666b44-rqchq,worker,worker,0.212024364,67.515625
2026-09-21T23:30:35.453Z,api-5b87c4c9d-blcpn,api,api,0.001925283,72.171875
2026-09-21T23:30:35.453Z,api-5b87c4c9d-lvgtq,api,api,0.001857763,72.183594
2026-09-21T23:30:35.453Z,api-5b87c4c9d-nfcrm,api,api,0.324102193,76.8125
2026-09-21T23:30:35.453Z,gateway-856744bb66-hzcvr,gateway,gateway,0.036349419,496.257812
2026-09-21T23:30:35.453Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002281175,13.835938
2026-09-21T23:30:35.453Z,k6-c4-exploratory-002-mtvvr,k6,,0.058076703,51.632812
2026-09-21T23:30:35.453Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002402129,15.984375
2026-09-21T23:30:35.453Z,postgres-676cc4986c-65g8j,postgres,,0.137009801,54.722656
2026-09-21T23:30:35.453Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.000795058,21.441406
2026-09-21T23:30:35.453Z,rabbitmq-5cdf8f76b7-bwghx,rabbitmq,,0.623359463,183.167969
2026-09-21T23:30:35.453Z,worker-5b55666b44-rqchq,worker,worker,0.212024364,67.515625
2026-09-21T23:30:40.454Z,api-5b87c4c9d-blcpn,api,api,0.01612464,74.679688
2026-09-21T23:30:40.454Z,api-5b87c4c9d-c7kjs,api,api,0.325135923,72.175781
2026-09-21T23:30:40.454Z,api-5b87c4c9d-h2npq,api,api,0.352442861,72.15625
2026-09-21T23:30:40.454Z,api-5b87c4c9d-lvgtq,api,api,0.006271993,74.917969
2026-09-21T23:30:40.454Z,api-5b87c4c9d-nfcrm,api,api,0.335905992,76.84375
2026-09-21T23:30:40.454Z,gateway-856744bb66-hzcvr,gateway,gateway,0.038333466,507.507812
2026-09-21T23:30:40.454Z,jaeger-7cc9b664cc-jt9fj,jaeger,,0.002401315,13.941406
2026-09-21T23:30:40.454Z,k6-c4-exploratory-002-mtvvr,k6,,0.059545584,52.75
2026-09-21T23:30:40.454Z,otel-collector-7c765745bf-q69jh,otel-collector,,0.002402129,15.984375
2026-09-21T23:30:40.454Z,postgres-676cc4986c-65g8j,postgres,,0.143964988,54.742188
2026-09-21T23:30:40.454Z,prometheus-59f5cf7468-mtx8z,prometheus,,0.001254013,21.441406
